k_Mpc^-1,P_Mpc^3,Delta2
0.0005574985634151906,2261.169010245814,1.9848813062197363e-08
0.000564285629435645,2281.3322649959064,2.076613976354453e-08
0.0005711553221536173,2301.7418876630727,2.1726489706686456e-08
0.0005781086474781585,2322.3988911613974,2.2731886110394523e-08
0.0005851466235643995,2343.304254946438,2.378444655761232e-08
0.0005922702809626336,2364.4589232937196,2.488638730976415e-08
0.0005994806627692192,2385.863803547151,2.6040027811642166e-08
0.0006067788247793162,2407.5198478154753,2.7247796339626325e-08
0.0006141658356414834,2429.4284085931035,2.8512239281470743e-08
0.000621642777014159,2451.590958233596,2.983602383975668e-08
0.0006292107437240418,2474.0089498116395,3.1221942099090084e-08
0.0006368708439264057,2496.6838158512273,3.267291679391371e-08
0.0006446241992673627,2519.6169671012344,3.4192007337445424e-08
0.0006524719450481019,2542.8097912868116,3.5782416122301025e-08
0.0006604152303911312,2566.263651836473,3.7447495104606796e-08
0.0006684552184085354,2589.979886584714,3.919075268389003e-08
0.0006765930863722905,2613.9598064501674,4.101586089154565e-08
0.0006848300258866473,2638.2046940891596,4.292666290119332e-08
0.0006931672430626137,2662.715802524587,4.4927180874784996e-08
0.000701605958694566,2687.4943537501736,4.70216241588872e-08
0.0007101474084389978,2712.5415373099654,4.92143978461384e-08
0.0007187928429954642,2737.8585088531613,5.15101117174986e-08
0.0007275435282897097,2763.4463886642584,5.3913589581520696e-08
0.000736400745659038,2789.306260168519,5.6429879027534554e-08
0.0007453657920399333,2815.439168412923,5.906426161030254e-08
0.0007544399801579668,2841.846118522557,6.18222634844012e-08
0.0007636246387200177,2868.5281274817557,6.470966771078602e-08
0.0007729211126088277,2895.4864766926903,6.773253201597819e-08
0.000782330763079931,2922.7225250178803,7.089719774271914e-08
0.0007918549679609786,2950.2376030900446,7.421030052709734e-08
0.0008014951218534882,2978.0330119822834,7.767878373955119e-08
0.0008112526363370556,3006.1100219759314,8.130991252788626e-08
0.0008211289401760427,3034.4698713080334,8.511128848554357e-08
0.0008311254795287909,3063.1137648985973,8.909086497199252e-08
0.0008412437181593767,3092.0428730576023,9.325696311320529e-08
0.0008514851376519461,3121.2583301718255,9.761828851131471e-08
0.0008618512376276612,3150.7612333716115,1.0218394869373922e-07
0.0008723435359642811,3180.5526411776277,1.0696347133327602e-07
0.0008829635690184235,3210.63357212782,1.1196682327194877e-07
0.0008937128918505274,3241.0050033845423,1.1720443038269566e-07
0.0009045930784525562,3271.66786932217,1.2268719830436784e-07
0.0009156057219784764,3302.6230600953286,1.2842653408691788e-07
0.0009267524349775288,3333.871420187785,1.3443436878511493e-07
0.0009380348496303625,3365.4137469424704,1.407231810406813e-07
0.00094945461798802,3397.250789072599,1.4730602169427202e-07
0.0009610134122138463,3429.383281924478,1.541965411237115e-07
0.0009727129248283388,3461.812140610288,1.6140902542830353e-07
0.0009845548689569768,3494.5383259994865,1.6895842000828937e-07
0.0009965409785810733,3527.5627580842224,1.768603555352244e-07
0.0010086730087916712,3560.8863145333316,1.851311787797166e-07
0.0010209527360465394,3594.509829404854,1.9378798479776783e-07
0.0010333819584302944,3628.4340918430685,2.0284865052520846e-07
0.001045962495917687,3662.6598447602078,2.1233186983955868e-07
0.0010586961906400994,3697.187783502993,2.2225719015102868e-07
0.0010715849071552784,3732.01855450432,2.326450505868201e-07
0.0010846305327203599,3767.152753920352,2.435168218354622e-07
0.0010978349775682137,3802.5909262532514,2.5489484772053846e-07
0.001111200175187153,3838.3335629598355,2.6680248857591253e-07
0.0011247280826040546,3874.381101046544,2.7926416649741136e-07
0.0011384206806709077,3910.733921650903,2.923054125488339e-07
0.0011522799743548804,3947.3923486100207,3.0595291600327294e-07
0.0011663079930318895,3984.3566470162723,3.2023457570380177e-07
0.0011805067907837597,4021.627021760708,3.3517955363094355e-07
0.0011948784466990015,4059.2036160645434,3.5081833076767765e-07
0.001209425065177234,4097.086524664422,3.6718276667055264e-07
0.0012241487762373413,4135.275878544163,3.843061684721788e-07
0.001239051735829353,4173.771788886306,4.022233507135566e-07
0.0012541361261501382,4212.574305299431,4.2097069832854204e-07
0.0012694041559629422,4251.6834142804055,4.405862358152592e-07
0.001284858060920797,4291.09903779982,4.6110969937019834e-07
0.001300500103893898,4330.8210318787,4.825826120940916e-07
0.0013163325753009357,4370.849185156854,5.050483623946059e-07
0.0013323577934444809,4411.183217453363,5.285522857158011e-07
0.001348578104850451,4451.822778319771,5.531417497291896e-07
0.0013649958846116913,4492.767445586381,5.788662431263362e-07
0.0013816135367357713,4534.016723902444,6.057774681583706e-07
0.0013984334944969821,4575.570043270429,6.339294370730458e-07
0.0014154582207926392,4617.426757575337,6.633785726058909e-07
0.001432690208503718,4659.586143109495,6.941838126877048e-07
0.0014501319808598752,4702.047397093363,7.264067195367441e-07
0.001467786091808926,4744.809636193177,7.601115933102721e-07
0.0014856551263908015,4787.871895036047,7.953655904965356e-07
0.0015037417011160737,4831.233124723054,8.322388472349781e-07
0.001522048464349084,4874.892193828112,8.708046082036393e-07
0.0015405780966957312,4918.84790314624,9.111393634768156e-07
0.0015593333113959953,4963.098974705766,9.533229866494913e-07
0.0015783168547212104,5007.644042176377,9.974388786571783e-07
0.0015975315063762158,5052.481649361811,1.043574118923044e-06
0.0016169800799063622,5097.610248734513,1.0918196227312892e-06
0.0016366654231094978,5143.02819997365,1.1422703050621214e-06
0.0016565904184529699,5188.733768507155,1.1950252511389513e-06
0.0016767579834956767,5234.725124058789,1.2501878939474516e-06
0.0016971710713153017,5281.000339200975,1.3078661989955079e-06
0.001717832670940705,5327.557387914465,1.3681728565923622e-06
0.001738745807789605,5374.394144155495,1.4312254819352971e-06
0.0017599135441115886,5421.508380431637,1.4971468233022774e-06
0.0017813389794364874,5468.897766387139,1.5660649786592755e-06
0.001803025251028259,5516.559867398695,1.6381136210020284e-06
0.001824975534344346,5564.492143182862,1.7134322327627316e-06
0.0018471930435006606,5612.691946415843,1.7921663496238416e-06
0.0018696810317422126,5661.156521366801,1.8744678140927223e-06
0.0018924427919194745,5709.883002545958,1.9604950392031363e-06
0.0019154816569705488,5758.868405108121,2.050413279780867e-06
0.001938801000409191,5808.109563618419,2.144394894881964e-06
0.0019624042368187895,5857.603162949603,2.24261965183086e-06
0.001986294822352351,5907.345768982005,2.3452750441063754e-06
0.0020104762552385757,5957.3338275136575,2.452556610787537e-06
0.0020349520762940987,6007.563662974589,2.564668268441758e-06
0.0020597258694419413,6058.031477164962,2.681822655985047e-06
0.0020848012622363245,6108.733348018488,2.8042414929841734e-06
0.0021101819263938154,6159.665228392197,2.9321559518849174e-06
0.0021358715783309757,6210.822944884348,3.0658070446670783e-06
0.002161873979708555,6262.202196681163,3.205446024441798e-06
0.002188192937982275,6313.798554434223,3.351334802523503e-06
0.0022148323069603746,6365.607459169829,3.5037463815257826e-06
0.0022417959873678884,6417.62422123128,3.662965305046459e-06
0.002269087927417827,6469.844019256179,3.829288124526105e-06
0.002296712123389311,6522.261899189457,4.003023883880875e-06
0.00232467262021271,6574.872773333906,4.184494622529355e-06
0.0023529735120619614,6627.671419439804,4.374035897452456e-06
0.0023816189429540437,6680.652479834425,4.571997324942959e-06
0.0024106131073557808,6733.810441997435,4.77874312952577e-06
0.002439960250798038,6787.13948778677,4.994652614323722e-06
0.0024696646704973515,6840.633566091743,5.2201207989161445e-06
0.0024997307159851964,6894.286477784633,5.45555909928055e-06
0.002530162789744845,6948.091875798345,5.701395974734688e-06
0.002560965347856024,7002.043264473564,5.958077598032681e-06
0.0025921429006474025,7056.133998961978,6.226068549929067e-06
0.0026237000133570226,7110.357284687229,6.5058525390087386e-06
0.002655641306800786,7164.706176865258,6.79793314760206e-06
0.002687971458049049,7219.17358008593,7.102834604625746e-06
0.0027206952011114855,7273.752247957442,7.421102586212402e-06
0.002753817327630267,7328.434782815319,7.753305045013297e-06
0.0027873426875816916,7383.213635497623,8.100033069081804e-06
0.002821276189986361,7438.081105188391,8.461901771267931e-06
0.002855622803627967,7493.029339330365,8.839551210076055e-06
0.002890387557780892,7548.050333609493,9.233647342963955e-06
0.0029255755429466027,7603.135932012134,9.644883013081221e-06
0.0029611919115990473,7658.277826957233,1.0073978970472296e-05
0.0029972418789391284,7713.467559504706,1.0521684928791086e-05
0.003033730723658319,7768.6964905545865,1.0988780617454888e-05
0.0030706637887116467,7823.955540011258,1.147607652188989e-05
0.0031080464821000124,7879.235302299108,1.1984415149061632e-05
0.003145884277662083,7934.526206485706,1.2514672433228967e-05
0.00318418271587582,7989.818518793786,1.306775897479002e-05
0.0032229474046697217,8045.102343316675,1.3644621317653168e-05
0.00326218402024402,8100.367622833723,1.4246243268856096e-05
