k_Mpc^-1,P_Mpc^3,Delta2,lambda_Mpc,source
0.0008618512376276612,15435.419669620105,5.005939881705937e-07,7290.336235374835,AXICLASS
0.0008723435359642811,15603.248382334594,5.247445332116491e-07,7202.650158041472,AXICLASS
0.0008829635690184235,15772.66331376244,5.50051871727479e-07,7116.01874374557,AXICLASS
0.0008937128918505274,15943.673162610086,5.765708875117929e-07,7030.429307302017,AXICLASS
0.0009045930784525562,16116.286436322007,6.04359033043499e-07,6945.869316099487,AXICLASS
0.0009156057219784764,16290.511162456787,6.334764364656814e-07,6862.326388265285,AXICLASS
0.0009267524349775288,16466.35516319904,6.639860341199045e-07,6779.788290852385,AXICLASS
0.0009380348496303625,16643.826136567666,6.959537027961967e-07,6698.242938048099,AXICLASS
0.00094945461798802,16822.93165215828,7.294483948270931e-07,6617.678389404459,AXICLASS
0.0009610134122138463,17003.679146831408,7.645422792600307e-07,6538.082848089784,AXICLASS
0.0009727129248283388,17186.075920346946,8.013108893745471e-07,6459.444659161306,AXICLASS
0.0009845548689569768,17370.12913094439,8.398332768220314e-07,6381.752307858577,AXICLASS
0.0009965409785810733,17555.845790870477,8.801921726776529e-07,6304.994417917375,AXICLASS
0.0010086730087916712,17743.23276185349,9.224741557061792e-07,6229.159749903944,AXICLASS
0.0010209527360465394,17932.296750525224,9.66769828156295e-07,6154.237199569219,AXICLASS
0.0010333819584302944,18123.044303791365,1.0131739994112158e-06,6080.215796222856,AXICLASS
0.001045962495917687,18315.481804150313,1.0617858778371644e-06,6007.084701126843,AXICLASS
0.0010586961906400994,18509.615464961236,1.1127092711857059e-06,5934.833205908394,AXICLASS
0.0010715849071552784,18705.451325661877,1.166052795920758e-06,5863.450730991976,AXICLASS
0.0010846305327203599,18902.995246937055,1.2219300958567617e-06,5792.926824050159,AXICLASS
0.0010978349775682137,19102.252905838082,1.2804600705104962e-06,5723.251158473116,AXICLASS
0.001111200175187153,19303.22979085417,1.3417671135859215e-06,5654.413531856531,AXICLASS
0.0011247280826040546,19505.931196936504,1.4059813620288687e-06,5586.403864507664,AXICLASS
0.0011384206806709077,19710.362038000087,1.4732389424674321e-06,5519.212197969475,AXICLASS
0.0011522799743548804,19916.526278027475,1.5436821965680723e-06,5452.828693562355,AXICLASS
0.0011663079930318895,20124.427446739028,1.6174599955840991e-06,5387.243630943538,AXICLASS
