k_Mpc^-1,P_Mpc^3,Delta2,lambda_Mpc,source
0.0010333819584302944,18462.25704976606,1.032137785446796e-06,6080.215796222856,CLASS
0.001045962495917687,18664.959099685562,1.0820457902430706e-06,6007.084701126843,CLASS
0.0010586961906400994,18869.646611668282,1.1343526162684228e-06,5934.833205908394,CLASS
0.0010715849071552784,19076.33292512665,1.1891726618080976e-06,5863.450730991976,CLASS
0.0010846305327203599,19285.031343965624,1.2466257273460889e-06,5792.926824050159,CLASS
0.0010978349775682137,19495.755133471754,1.3068372676204693e-06,5723.251158473116,CLASS
0.001111200175187153,19708.517517148393,1.3699386552695445e-06,5654.413531856531,CLASS
0.0011247280826040546,19923.33166529597,1.4360674560015416e-06,5586.403864507664,CLASS
0.0011384206806709077,20140.2102692858,1.5053676853317165e-06,5519.212197969475,CLASS
0.0011522799743548804,20359.165311960685,1.5779900867418029e-06,5452.828693562355,CLASS
0.0011663079930318895,20580.208622563157,1.654092482177166e-06,5387.243630943538,CLASS
0.0011805067907837597,20803.35192133089,1.7338401033436297e-06,5322.447406683757,CLASS
0.0011948784466990015,21028.60681481894,1.8174059344913855e-06,5258.430532861026,CLASS
0.001209425065177234,21255.98479115367,1.9049710707689436e-06,5195.183635671404,CLASS
0.0012241487762373413,21485.497215218016,1.9967250928387903e-06,5132.697454056341,CLASS
0.001239051735829353,21717.15532376802,2.0928664584758093e-06,5070.962838346672,CLASS
0.0012541361261501382,21950.970220480896,2.1936029119011682e-06,5009.970748922831,CLASS
0.0012694041559629422,22186.952870935613,2.29915191163652e-06,4949.712254891193,CLASS
0.001284858060920797,22425.114097524,2.409741077696858e-06,4890.178532776394,CLASS
0.001300500103893898,22665.464574295587,2.525608658976333e-06,4831.360865229276,CLASS
0.0013163325753009357,22908.014821733625,2.6470040217168307e-06,4773.2506397504785,CLASS
0.0013323577934444809,23152.7752014645,2.7741881599882926e-06,4715.839347429318,CLASS
0.001348578104850451,23399.755910899887,2.907434229148777e-06,4659.118581697834,CLASS
0.0013649958846116913,23648.9669778123,3.0470281032937533e-06,4603.080037099893,CLASS
0.0013816135367357713,23900.41825484463,3.193268957747542e-06,4547.715508074978,CLASS
0.0013984334944969821,24154.119413953857,3.3464698776938635e-06,4493.016887756721,CLASS
0.0014154582207926392,24410.079934450237,3.506958493179107e-06,4438.97616678582,CLASS
0.001432690208503718,24668.308696477507,3.6750775836178414e-06,4385.585432137251,CLASS
0.0014501319808598752,24928.813714142707,3.851185720336848e-06,4332.836865961598,CLASS
0.001467786091808926,25191.602694508165,4.03565806225368e-06,4280.722744440285,CLASS
